"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","group","Altitude","sex","stage","method","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","osci.small","osci.med","osci.large","Length","Uploaded","Other_species1","Other_species2","Remarks","Bird_seen","animal.seen","Playback_used","temp","regnr","auto","dvc","mic","smp","Other_species","Other_species3","Other_species4","Other_species5","sound.files"
"70","288123","Chrysococcyx","cupreus","","African Emerald Cuckoo","Tim Cockcroft","South Africa","Port Elizabeth, Port Elizabeth, Eastern Cape",-33.7524,25.6091,"song","https://xeno-canto.org/288123/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/288123","B","06:00","2015-10-31","birds","40","","","field recording","XC288123-African Emerald Cuckoo xc.mp3","//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC288123-small.png","//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC288123-med.png","//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC288123-large.png","//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/ffts/XC288123-full.png","//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/wave/XC288123-small.png","//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/wave/XC288123-med.png","//xeno-canto.org/sounds/uploaded/GQMCPIVNXX/wave/XC288123-large.png","0:23","2015-10-31","Camaroptera brachyura","Batis capensis","","yes","yes","unknown","","","no","","","48000",NA,"Serinus canicollis",NA,NA,"Chrysococcyx-cupreus-288123.mp3"
"71","283230","Chrysococcyx","cupreus","","African Emerald Cuckoo","Martin St-Michel","Uganda","Kirimia, Semuliki National Park, Bundibugyo, Western Region",0.8233,30.09,"song","https://xeno-canto.org/283230/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/283230","B","10:25","2015-03-07","birds","700","","","field recording","XC283230-Semuliki-2015-03-07-10h25 LS114858.mp3","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC283230-small.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC283230-med.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC283230-large.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC283230-full.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC283230-small.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC283230-med.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC283230-large.png","0:25","2015-09-30",NA,NA,"One individual singing from mid-level. Habitat: primary evergreen forest.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-283230.mp3"
"72","280039","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter Boesman","South Africa","Dlinza Forest Nature Reserve, Kwazulu-Natal",-28.892887,31.449381,"song","https://xeno-canto.org/280039/download","//creativecommons.org/licenses/by-nc-nd/4.0/","//xeno-canto.org/280039","B","09:00","2014-11-01","birds","","","","field recording","XC280039-LS_56463 African Emerald Cuckoo song B.mp3","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280039-small.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280039-med.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280039-large.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/ffts/XC280039-full.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC280039-small.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC280039-med.png","//xeno-canto.org/sounds/uploaded/OOECIWCSWV/wave/XC280039-large.png","0:43","2015-09-18",NA,NA,"","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-280039.mp3"
"73","266329","Chrysococcyx","cupreus","","African Emerald Cuckoo","Andrew Spencer","Ethiopia","Harenna Forest",6.686,39.7279,"song","https://xeno-canto.org/266329/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/266329","B","08:00","2015-01-03","birds","2100","","","field recording","XC266329-African Emerald Cuckoo2015-1-3-1.mp3","//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC266329-small.png","//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC266329-med.png","//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC266329-large.png","//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/ffts/XC266329-full.png","//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC266329-small.png","//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC266329-med.png","//xeno-canto.org/sounds/uploaded/CDTGHVBGZP/wave/XC266329-large.png","0:47","2015-08-06",NA,NA,"natural vocalization; song from a bird perched at mid-height in dense growth along a road through humid primary forest.","yes","yes","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-266329.mp3"
"74","265154","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Ivory Coast","Parc National de la Forêt du Banco, Abidjan",5.387,-4.0533,"song","https://xeno-canto.org/265154/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/265154","B","09:30","2015-08-01","birds","30","","","field recording","XC265154-AfricanEmeraldCuckoo_Abidjan_150801_0583_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265154-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265154-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265154-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265154-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC265154-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC265154-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC265154-large.png","0:45","2015-08-02",NA,NA,"","no","no","no","","","no","","","44100","Tauraco macrorhynchus",NA,NA,NA,"Chrysococcyx-cupreus-265154.mp3"
"75","265153","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Ivory Coast","Parc National de la Forêt du Banco, Abidjan",5.387,-4.0533,"song","https://xeno-canto.org/265153/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/265153","B","11:30","2015-08-01","birds","30","","","field recording","XC265153-AfricanEmeraldCuckoo_Abidjan_150801_0596_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265153-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265153-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265153-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC265153-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC265153-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC265153-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC265153-large.png","0:52","2015-08-02",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-265153.mp3"
"76","264908","Chrysococcyx","cupreus","","African Emerald Cuckoo","Martin St-Michel","Uganda","Kanyanchu, Kibale Forest",0.483,30.389,"song","https://xeno-canto.org/264908/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/264908","B","09:01","2015-03-05","birds","1400","","","field recording","XC264908-Kibale-2015-03-05-09h01 LS114719.mp3","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC264908-small.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC264908-med.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC264908-large.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC264908-full.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC264908-small.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC264908-med.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC264908-large.png","0:56","2015-07-30",NA,NA,"Habitat: primary evergreen forest.","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-264908.mp3"
"77","237570","Chrysococcyx","cupreus","","African Emerald Cuckoo","Martin St-Michel","Uganda","Mubwindi trail, Ruhija, Bwindi Impenetrable Forest",-1.07,29.763,"song","https://xeno-canto.org/237570/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/237570","B","10:10","2015-02-27","birds","2200","","","field recording","XC237570-Chrysococcyx cupreus (Mubwindi-2015-02-27-10h10) LS114326.mp3","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237570-small.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237570-med.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237570-large.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/ffts/XC237570-full.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237570-small.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237570-med.png","//xeno-canto.org/sounds/uploaded/WOPIRNCCSX/wave/XC237570-large.png","0:11","2015-04-28",NA,NA,"Habitat: primary montane forest.","no","no","no","","","no","","","44100","Eurillas latirostris",NA,NA,NA,"Chrysococcyx-cupreus-237570.mp3"
"78","233906","Chrysococcyx","cupreus","","African Emerald Cuckoo","Daniel Danckwerts","Zambia","Choma, Southern",-16.7763,26.8503,"song","https://xeno-canto.org/233906/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/233906","B","09:00","2015-01-30","birds","1300","male","","field recording","XC233906-Cuckoo, African Emerald (3); Bantron Farm ZM 30-01-2015.mp3","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233906-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233906-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233906-large.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233906-full.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233906-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233906-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233906-large.png","0:06","2015-04-02",NA,NA,"Song of male from within a tall tree.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-233906.mp3"
"79","233905","Chrysococcyx","cupreus","","African Emerald Cuckoo","Daniel Danckwerts","Zambia","Choma, Southern",-16.7763,26.8503,"song","https://xeno-canto.org/233905/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/233905","B","09:00","2015-01-30","birds","1300","male","","field recording","XC233905-Cuckoo, African Emerald (2); Bantron Farm ZM 30-01-2015.mp3","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233905-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233905-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233905-large.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233905-full.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233905-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233905-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233905-large.png","0:15","2015-04-02",NA,NA,"Song of male from within a tall tree.","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-233905.mp3"
"80","233904","Chrysococcyx","cupreus","","African Emerald Cuckoo","Daniel Danckwerts","Zambia","Choma, Southern",-16.7763,26.8503,"song","https://xeno-canto.org/233904/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/233904","B","09:00","2015-01-30","birds","1300","male","","field recording","XC233904-Cuckoo, African Emerald (1); Bantron Farm ZM 30-02-2015.mp3","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233904-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233904-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233904-large.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/ffts/XC233904-full.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233904-small.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233904-med.png","//xeno-canto.org/sounds/uploaded/UDDNOHEKEN/wave/XC233904-large.png","0:18","2015-04-02",NA,NA,"Song of male from within a tall tree. ","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-233904.mp3"
"81","200575","Chrysococcyx","cupreus","","African Emerald Cuckoo","Gabriel A. Jamie","Zambia","Bruce-Miller Farm, Choma, Southern",-16.6153,27.0044,"song","https://xeno-canto.org/200575/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/200575","B","13:00","2014-01-22","birds","1200","","","field recording","XC200575-1044_cut.mp3","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC200575-small.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC200575-med.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC200575-large.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/ffts/XC200575-full.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/wave/XC200575-small.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/wave/XC200575-med.png","//xeno-canto.org/sounds/uploaded/ICUDBWGEGD/wave/XC200575-large.png","0:25","2014-10-31",NA,NA,"","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-200575.mp3"
"82","179668","Chrysococcyx","cupreus","","African Emerald Cuckoo","Crammy Wanyama","Uganda","Mabira forest, Mukono, Central Region",0.3894,33.0057,"call","https://xeno-canto.org/179668/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/179668","B","10:30","2014-04-04","birds","1200","","","field recording","XC179668-African Emerald Cuckoo (Uganda) By Crammy Wanyama.mp3","//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179668-small.png","//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179668-med.png","//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179668-large.png","//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/ffts/XC179668-full.png","//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/wave/XC179668-small.png","//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/wave/XC179668-med.png","//xeno-canto.org/sounds/uploaded/XUNVLKCXAJ/wave/XC179668-large.png","0:40","2014-05-26",NA,NA,"","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-179668.mp3"
"83","169673","Chrysococcyx","cupreus","","African Emerald Cuckoo","Sander Bot","Ghana","Bobiri Butterfly Reserve",6.4108,-1.203,"song","https://xeno-canto.org/169673/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/169673","B","10:00","2014-03-06","birds","220","","","field recording","XC169673-AfricanEmeraldCuckoo06March2013BobiriGhana.mp3","//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC169673-small.png","//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC169673-med.png","//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC169673-large.png","//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/ffts/XC169673-full.png","//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC169673-small.png","//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC169673-med.png","//xeno-canto.org/sounds/uploaded/HZKCNRIPRH/wave/XC169673-large.png","0:27","2014-03-12",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-169673.mp3"
"84","164104","Chrysococcyx","cupreus","","African Emerald Cuckoo","Giovanni Boano","Gabon","Ivindo, Ogooue-Ivindo",0.5094,12.8016,"song","https://xeno-canto.org/164104/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/164104","B","06:30","2013-12-05","birds","550","","","field recording","XC164104-Chrysococcyx cupreus.mp3","//xeno-canto.org/sounds/uploaded/YSSHZCSQHE/ffts/XC164104-small.png","//xeno-canto.org/sounds/uploaded/YSSHZCSQHE/ffts/XC164104-med.png","//xeno-canto.org/sounds/uploaded/YSSHZCSQHE/ffts/XC164104-large.png","//xeno-canto.org/sounds/uploaded/YSSHZCSQHE/ffts/XC164104-full.png","//xeno-canto.org/sounds/uploaded/YSSHZCSQHE/wave/XC164104-small.png","//xeno-canto.org/sounds/uploaded/YSSHZCSQHE/wave/XC164104-med.png","//xeno-canto.org/sounds/uploaded/YSSHZCSQHE/wave/XC164104-large.png","0:31","2014-01-10",NA,NA,"","no","no","no","","","no","","","48000",NA,NA,NA,NA,"Chrysococcyx-cupreus-164104.mp3"
"85","138030","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Uganda","Botanical Gardens Entebbe, Wakisso District",0.064,32.479,"song","https://xeno-canto.org/138030/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/138030","B","08:00","2013-06-09","birds","1100","","","field recording","XC138030-AfricanEmeraldCuckoo_Entebbe_20130609_075843_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138030-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138030-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138030-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138030-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138030-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138030-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138030-large.png","0:44","2013-06-11","Turtur afer","Bycanistes subcylindricus","","no","no","no","","","no","","","44100",NA,"Pycnonotus tricolor","Chrysococcyx caprius","Halcyon senegalensis","Chrysococcyx-cupreus-138030.mp3"
"86","137080","Chrysococcyx","cupreus","","African Emerald Cuckoo","Josh Engel","Uganda","Mainaro, Kibale National Park, Kamwenge, Western Region",0.3575,30.3851,"song","https://xeno-canto.org/137080/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/137080","B","08:00","2011-03-14","birds","1200","","","field recording","XC137080-Chrysococcyx_cupreus_130314_05.mp3","//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137080-small.png","//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137080-med.png","//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137080-large.png","//xeno-canto.org/sounds/uploaded/AHACCPDBSA/ffts/XC137080-full.png","//xeno-canto.org/sounds/uploaded/AHACCPDBSA/wave/XC137080-small.png","//xeno-canto.org/sounds/uploaded/AHACCPDBSA/wave/XC137080-med.png","//xeno-canto.org/sounds/uploaded/AHACCPDBSA/wave/XC137080-large.png","0:13","2013-06-05","Illadopsis albipectus","Eurillas virens","","yes","yes","no","","","no","","","48000",NA,"Sarothrura pulchra","Illadopsis fulvescens",NA,"Chrysococcyx-cupreus-137080.mp3"
"87","125134","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Zambia","Mosi-oa-Tunya NP, Livingstone, Southern",-17.8796,25.8156,"song","https://xeno-canto.org/125134/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/125134","B","09:00","2013-03-07","birds","900","male","","field recording","XC125134-AfrEmeraldCuckoo_VictoriaFallsNP_20130307_2_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125134-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125134-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125134-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125134-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125134-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125134-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125134-large.png","0:14","2013-03-16",NA,NA,"Same bird as XC125133","yes","yes","no","","","no","","","44100","Streptopelia capicola",NA,NA,NA,"Chrysococcyx-cupreus-125134.mp3"
"88","125133","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Zambia","Mosi-oa-Tunya NP, Livingstone, Southern",-17.8796,25.8156,"song","https://xeno-canto.org/125133/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/125133","B","09:00","2013-03-07","birds","900","male","","field recording","XC125133-AfrEmeraldCuckoo_VictoriaFallsNP_20130307_1_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125133-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125133-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125133-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125133-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125133-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125133-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125133-large.png","0:14","2013-03-16","Streptopelia capicola","Laniarius major","","yes","yes","no","","","no","","","44100",NA,"Bycanistes bucinator",NA,NA,"Chrysococcyx-cupreus-125133.mp3"
"89","125132","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Zambia","Simonga, Livingstone, Southern",-17.807,25.6894,"song","https://xeno-canto.org/125132/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/125132","B","15:15","2013-03-07","birds","900","","","field recording","XC125132-AfrEmeraldCuckoo_Simonga_20130307_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125132-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125132-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125132-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC125132-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125132-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125132-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC125132-large.png","0:52","2013-03-16","Turtur chalcospilos","Streptopelia capicola","","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-125132.mp3"
"90","115262","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Cameroon","Forêt d'Ebogo, Nyong-et-So",3.3802,11.4652,"song","https://xeno-canto.org/115262/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/115262","B","10:30","2012-12-16","birds","650","","","field recording","XC115262-AfricanEmeraldCuckoo_Ebogo_20121216_103736_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115262-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115262-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115262-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115262-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC115262-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC115262-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC115262-large.png","0:35","2012-12-22",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-115262.mp3"
"91","115261","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Cameroon","Forêt d'Ebogo, Nyong-et-So",3.3802,11.4652,"song","https://xeno-canto.org/115261/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/115261","B","10:30","2012-12-16","birds","650","","","field recording","XC115261-AfricanEmeraldCuckoo_Ebogo_20121216_103128_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115261-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115261-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115261-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC115261-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC115261-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC115261-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC115261-large.png","0:51","2012-12-22","Pogoniulus bilineatus","Cinnyris chloropygius","","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-115261.mp3"
"92","99171","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mike Nelson","Cameroon","Mount Kupe, Max's Trail, Nyasoso",4.8239,9.7059,"song","https://xeno-canto.org/99171/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/99171","B","9:30am","2012-03-31","birds","1300","","","field recording","EmeraldCuckoo7.mp3","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99171-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99171-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99171-large.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99171-full.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99171-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99171-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99171-large.png","0:10","2012-04-19",NA,NA,"Singing from a vine tangle in open forest, juvenile seen here too","yes","yes","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-99171.mp3"
